COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID
335,5345475,1466104593,duel,69374,defensive_duel,,,false,false,false,,1466104647
335,5345475,1466104647,duel,239006,offensive_duel,true,true,,,false,,1466104593
335,5345475,1466104634,duel,562633,dribble,true,true,,,false,left,1466104682
335,5345475,1466104682,duel,552464,defensive_duel,,,false,false,false,right,1466104634
335,5345475,1466104704,duel,484544,offensive_duel,false,false,,,false,,1466104658
335,5345475,1466104658,duel,54485,defensive_duel,,,true,true,false,,1466104704
335,5345475,1466104665,duel,169212,offensive_duel,true,false,,,false,,1466104710
335,5345475,1466104710,duel,605625,defensive_duel,,,true,false,false,,1466104665
335,5345475,1466104715,duel,605625,defensive_duel,,,true,false,false,,1466104675
335,5345475,1466104675,duel,334043,offensive_duel,true,false,,,false,,1466104715
335,5345475,1466104679,duel,0,offensive_duel,true,false,,,false,,1466107818
335,5345475,1466107818,duel,239006,defensive_duel,,,true,false,false,,1466104679
335,5345475,1466104681,duel,449089,offensive_duel,true,true,,,false,,1466104716
335,5345475,1466104716,duel,239006,defensive_duel,,,false,false,false,,1466104681
335,5345475,1466104693,duel,0,offensive_duel,false,false,,,false,,1466107819
335,5345475,1466107819,duel,856213,defensive_duel,,,true,true,false,,1466104693
335,5345475,1466104695,duel,0,offensive_duel,true,false,,,false,,1466107820
335,5345475,1466107820,duel,856213,defensive_duel,,,true,false,false,,1466104695
335,5345475,1466104698,duel,0,dribble,true,true,,,false,right,1466107821
335,5345475,1466107821,duel,856213,defensive_duel,,,false,true,false,left,1466104698
335,5345475,1466104699,duel,334043,defensive_duel,,,true,false,false,,1466104724
335,5345475,1466104724,duel,856213,offensive_duel,false,false,,,false,,1466104699
335,5345475,1466104729,duel,856213,offensive_duel,false,false,,,false,,1466104702
335,5345475,1466104702,duel,334043,defensive_duel,,,true,true,false,,1466104729
335,5345475,1466104707,duel,334043,offensive_duel,true,false,,,false,,1466104730
335,5345475,1466104730,duel,856213,defensive_duel,,,true,false,false,,1466104707
335,5345475,1466104709,duel,244135,dribble,true,true,,,false,right,1466104735
335,5345475,1466104735,duel,856213,defensive_duel,,,false,false,false,left,1466104709
335,5345475,1466104738,duel,169212,defensive_duel,,,true,false,false,,1466104751
335,5345475,1466104751,duel,50868,offensive_duel,false,false,,,false,,1466104738
335,5345475,1466104753,duel,484544,offensive_duel,false,false,,,false,,1466104739
335,5345475,1466104739,duel,169212,defensive_duel,,,true,false,false,,1466104753
335,5345475,1466104742,duel,169212,defensive_duel,,,true,false,true,right,1466104755
335,5345475,1466104755,duel,50868,dribble,false,false,,,true,left,1466104742
335,5345475,1466104762,duel,412012,offensive_duel,true,true,,,false,,1466104764
335,5345475,1466104764,duel,120911,defensive_duel,,,false,false,false,,1466104762
335,5345475,1466104779,duel,449089,defensive_duel,,,true,true,false,,1466104775
335,5345475,1466104775,duel,120911,offensive_duel,false,false,,,false,,1466104779
335,5345475,1466104783,duel,0,defensive_duel,,,true,false,false,,1466107824
335,5345475,1466107824,duel,562633,offensive_duel,true,false,,,false,,1466104783
335,5345475,1466104823,duel,69374,offensive_duel,true,true,,,false,,1466104802
335,5345475,1466104802,duel,584117,defensive_duel,,,false,false,false,,1466104823
335,5345475,1466104810,duel,584117,defensive_duel,,,true,false,false,right,1466104824
335,5345475,1466104824,duel,169212,dribble,true,false,,,false,left,1466104810
335,5345475,1466104814,duel,0,defensive_duel,,,true,false,false,left,1466107825
335,5345475,1466107825,duel,244135,dribble,true,false,,,false,right,1466104814
335,5345475,1466104827,duel,584117,offensive_duel,true,true,,,false,,1466104836
335,5345475,1466104836,duel,449089,defensive_duel,,,false,false,false,,1466104827
335,5345475,1466104830,duel,856213,defensive_duel,,,false,false,true,right,1466104839
335,5345475,1466104839,duel,54485,dribble,true,true,,,true,left,1466104830
335,5345475,1466104854,duel,412012,dribble,false,false,,,false,left,1466104888
335,5345475,1466104888,duel,856213,defensive_duel,,,true,true,false,right,1466104854
335,5345475,1466104901,duel,0,offensive_duel,true,false,,,false,,1466107828
335,5345475,1466107828,duel,449089,defensive_duel,,,true,false,false,,1466104901
335,5345475,1466104924,duel,363625,defensive_duel,,,true,false,false,,1466104925
335,5345475,1466104925,duel,856213,offensive_duel,true,false,,,false,,1466104924
335,5345475,1466104977,duel,334043,offensive_duel,false,false,,,false,,1466105003
335,5345475,1466105003,duel,605625,defensive_duel,,,true,true,false,,1466104977
335,5345475,1466105015,duel,54485,defensive_duel,,,true,true,false,,1466105029
335,5345475,1466105029,duel,552464,offensive_duel,false,false,,,false,,1466105015
335,5345475,1466105061,duel,449175,defensive_duel,,,true,false,false,,1466105050
335,5345475,1466105050,duel,334043,offensive_duel,true,false,,,false,,1466105061
335,5345475,1466105053,duel,334043,defensive_duel,,,true,true,false,,1466105070
335,5345475,1466105070,duel,552464,offensive_duel,false,false,,,false,,1466105053
335,5345475,1466105058,duel,562633,defensive_duel,,,true,true,false,,1466105074
335,5345475,1466105074,duel,239006,offensive_duel,false,false,,,false,,1466105058
335,5345475,1466105066,duel,363625,offensive_duel,true,false,,,false,,1466105076
335,5345475,1466105076,duel,239006,defensive_duel,,,true,false,false,,1466105066
335,5345475,1466105071,duel,0,defensive_duel,,,true,true,false,,1466107831
335,5345475,1466107831,duel,856213,offensive_duel,true,false,,,false,,1466105071
335,5345475,1466105080,duel,0,defensive_duel,,,true,true,false,,1466107832
335,5345475,1466107832,duel,69374,offensive_duel,false,false,,,false,,1466105080
335,5345475,1466105088,duel,605625,offensive_duel,true,false,,,false,,1466105075
335,5345475,1466105075,duel,54485,defensive_duel,,,true,false,false,,1466105088
335,5345475,1466105099,duel,449175,offensive_duel,true,true,,,false,,1466105091
335,5345475,1466105091,duel,449089,defensive_duel,,,false,false,false,,1466105099
335,5345475,1466105111,duel,552464,defensive_duel,,,true,true,false,,1466105108
335,5345475,1466105108,duel,562633,offensive_duel,false,false,,,false,,1466105111
335,5345475,1466105113,duel,552464,offensive_duel,true,true,,,false,,1466105110
335,5345475,1466105110,duel,562633,defensive_duel,,,false,false,false,,1466105113
335,5345475,1466105118,duel,584117,offensive_duel,true,true,,,false,,1466105112
335,5345475,1466105112,duel,334043,defensive_duel,,,false,false,false,,1466105118
335,5345475,1466105115,duel,334043,defensive_duel,,,true,false,false,,1466105119
335,5345475,1466105119,duel,239006,offensive_duel,true,false,,,false,,1466105115
335,5345475,1466105121,duel,363625,defensive_duel,,,true,false,false,,1466105129
335,5345475,1466105129,duel,584117,offensive_duel,true,false,,,false,,1466105121
335,5345475,1466105154,duel,562633,defensive_duel,,,true,false,false,,1466105161
335,5345475,1466105161,duel,239006,offensive_duel,true,false,,,false,,1466105154
335,5345475,1466105212,duel,69374,offensive_duel,false,false,,,false,,1466105229
335,5345475,1466105229,duel,120911,defensive_duel,,,true,true,false,,1466105212
335,5345475,1466105246,duel,562633,defensive_duel,,,true,false,false,,1466105245
335,5345475,1466105245,duel,552464,offensive_duel,true,false,,,false,,1466105246
335,5345475,1466105255,duel,258614,offensive_duel,true,false,,,false,,1466105257
335,5345475,1466105257,duel,856213,defensive_duel,,,true,false,false,,1466105255
335,5345475,1466105258,duel,258614,offensive_duel,true,false,,,false,,1466105259
335,5345475,1466105259,duel,605625,defensive_duel,,,true,false,false,,1466105258
335,5345475,1466105264,duel,0,offensive_duel,false,false,,,false,,1466107836
335,5345475,1466107836,duel,562633,defensive_duel,,,true,true,false,,1466105264
335,5345475,1466105261,duel,0,offensive_duel,true,true,,,false,,1466107837
335,5345475,1466107837,duel,239006,defensive_duel,,,false,false,false,,1466105261
335,5345475,1466105267,duel,0,defensive_duel,,,false,false,true,left,1466107838
335,5345475,1466107838,duel,244135,dribble,true,true,,,true,right,1466105267
335,5345475,1466105293,duel,0,dribble,true,true,,,true,right,1466107840
335,5345475,1466107840,duel,605625,defensive_duel,,,false,false,true,left,1466105293
335,5345475,1466105294,duel,0,offensive_duel,true,false,,,false,,1466107841
335,5345475,1466107841,duel,54485,defensive_duel,,,true,false,false,,1466105294
335,5345475,1466105309,duel,552464,dribble,true,true,,,true,left,1466105312
335,5345475,1466105312,duel,363625,defensive_duel,,,false,false,true,right,1466105309
335,5345475,1466105317,duel,363625,defensive_duel,,,false,false,true,left,1466105318
335,5345475,1466105318,duel,56297,dribble,true,true,,,true,right,1466105317
335,5345475,1466105334,duel,69374,dribble,true,true,,,true,left,1466105329
335,5345475,1466105329,duel,492788,defensive_duel,,,false,false,true,right,1466105334
335,5345475,1466105341,duel,0,defensive_duel,,,true,true,true,left,1466107842
335,5345475,1466107842,duel,363625,dribble,false,false,,,true,right,1466105341
335,5345475,1466105346,duel,334043,defensive_duel,,,true,true,false,,1466105344
335,5345475,1466105344,duel,856213,offensive_duel,false,false,,,false,,1466105346
335,5345475,1466105345,duel,492788,defensive_duel,,,true,false,false,,1466105350
335,5345475,1466105350,duel,69374,offensive_duel,false,false,,,false,,1466105345
335,5345475,1466105347,duel,0,defensive_duel,,,true,true,false,,1466107843
335,5345475,1466107843,duel,363625,offensive_duel,false,false,,,false,,1466105347
335,5345475,1466105348,duel,492788,offensive_duel,true,false,,,false,,1466105352
335,5345475,1466105352,duel,363625,defensive_duel,,,true,false,false,,1466105348
335,5345475,1466105373,duel,449089,defensive_duel,,,false,false,false,,1466105369
335,5345475,1466105369,duel,56297,offensive_duel,true,true,,,false,,1466105373
335,5345475,1466105383,duel,562633,offensive_duel,false,false,,,false,,1466105398
335,5345475,1466105398,duel,492788,defensive_duel,,,true,true,false,,1466105383
335,5345475,1466105403,duel,69374,offensive_duel,false,false,,,false,,1466105437
335,5345475,1466105437,duel,856213,defensive_duel,,,true,true,false,,1466105403
335,5345475,1466105413,duel,69374,offensive_duel,true,true,,,false,,1466105441
335,5345475,1466105441,duel,856213,defensive_duel,,,false,false,false,,1466105413
335,5345475,1466105416,duel,412012,offensive_duel,true,false,,,false,,1466105444
335,5345475,1466105444,duel,120911,defensive_duel,,,true,false,false,,1466105416
335,5345475,1466105442,duel,0,dribble,true,true,,,false,right,1466107844
335,5345475,1466107844,duel,449175,defensive_duel,,,false,false,false,left,1466105442
335,5345475,1466105447,duel,69374,dribble,true,true,,,true,right,1466105462
335,5345475,1466105462,duel,50868,defensive_duel,,,false,false,true,left,1466105447
335,5345475,1466105464,duel,244135,dribble,false,false,,,false,left,1466105480
335,5345475,1466105480,duel,856213,defensive_duel,,,true,true,false,right,1466105464
335,5345475,1466105481,duel,0,offensive_duel,true,false,,,false,,1466107846
335,5345475,1466107846,duel,513075,defensive_duel,,,true,false,false,,1466105481
335,5345475,1466105492,duel,449175,dribble,true,true,,,true,left,1466105478
335,5345475,1466105478,duel,69374,defensive_duel,,,false,false,true,right,1466105492
335,5345475,1466105521,duel,239006,offensive_duel,true,false,,,false,,1466105485
335,5345475,1466105485,duel,69374,defensive_duel,,,true,false,false,,1466105521
335,5345475,1466105530,duel,536823,dribble,true,true,,,true,left,1466105493
335,5345475,1466105493,duel,54485,defensive_duel,,,false,false,true,right,1466105530
335,5345475,1466105494,duel,54485,defensive_duel,,,false,false,true,right,1466105532
335,5345475,1466105532,duel,56297,dribble,true,true,,,true,left,1466105494
335,5345475,1466105545,duel,492788,offensive_duel,true,true,,,false,,1466105508
335,5345475,1466105508,duel,363625,defensive_duel,,,false,false,false,,1466105545
335,5345475,1466105561,duel,536823,dribble,true,true,,,false,left,1466105517
335,5345475,1466105517,duel,513075,defensive_duel,,,false,false,false,right,1466105561
335,5345475,1466105579,duel,0,defensive_duel,,,true,false,false,,1466107849
335,5345475,1466107849,duel,169212,offensive_duel,true,false,,,false,,1466105579
335,5345475,1466105546,duel,169212,offensive_duel,true,true,,,false,,1466105581
335,5345475,1466105581,duel,120911,defensive_duel,,,false,false,false,,1466105546
335,5345475,1466105556,duel,334043,dribble,true,true,,,true,right,1466105585
335,5345475,1466105585,duel,552464,defensive_duel,,,false,false,true,left,1466105556
335,5345475,1466105588,duel,552464,defensive_duel,,,false,false,true,left,1466105557
335,5345475,1466105557,duel,513075,dribble,true,true,,,true,right,1466105588
335,5345475,1466105624,duel,207480,dribble,true,true,,,true,right,1466105633
335,5345475,1466105633,duel,856213,defensive_duel,,,false,false,true,left,1466105624
335,5345475,1466105636,duel,856213,defensive_duel,,,false,false,false,,1466105625
335,5345475,1466105625,duel,258614,offensive_duel,true,true,,,false,,1466105636
335,5345475,1466105696,duel,0,dribble,true,true,,,true,right,1466107853
335,5345475,1466107853,duel,244135,defensive_duel,,,false,false,true,left,1466105696
335,5345475,1466105711,duel,239006,offensive_duel,false,false,,,false,,1466105666
335,5345475,1466105666,duel,513075,defensive_duel,,,true,true,false,,1466105711
335,5345475,1466105676,duel,334043,dribble,false,false,,,false,left,1466105730
335,5345475,1466105730,duel,492788,defensive_duel,,,true,true,false,right,1466105676
335,5345475,1466105733,duel,552464,offensive_duel,true,false,,,false,,1466105678
335,5345475,1466105678,duel,334043,defensive_duel,,,true,false,false,,1466105733
335,5345475,1466105736,duel,56297,dribble,false,false,,,true,right,1466105679
335,5345475,1466105679,duel,169212,defensive_duel,,,true,true,true,left,1466105736
335,5345475,1466105700,duel,412012,offensive_duel,true,false,,,false,,1466105742
335,5345475,1466105742,duel,623240,defensive_duel,,,true,false,false,,1466105700
335,5345475,1466105746,duel,492788,defensive_duel,,,false,false,false,right,1466105705
335,5345475,1466105705,duel,207480,dribble,true,true,,,false,left,1466105746
335,5345475,1466105755,duel,120911,offensive_duel,true,false,,,false,,1466105707
335,5345475,1466105707,duel,258614,defensive_duel,,,true,false,false,,1466105755
335,5345475,1466105710,duel,513075,offensive_duel,true,true,,,false,,1466105761
335,5345475,1466105761,duel,605625,defensive_duel,,,false,false,false,,1466105710
335,5345475,1466105787,duel,623240,offensive_duel,true,false,,,false,,1466105745
335,5345475,1466105745,duel,334043,defensive_duel,,,true,false,false,,1466105787
335,5345475,1466105799,duel,120911,offensive_duel,true,true,,,false,,1466105759
335,5345475,1466105759,duel,513075,defensive_duel,,,false,false,false,,1466105799
335,5345475,1466105801,duel,449175,offensive_duel,true,true,,,false,,1466105767
335,5345475,1466105767,duel,513075,defensive_duel,,,false,false,false,,1466105801
335,5345475,1466105769,duel,334043,defensive_duel,,,false,false,false,,1466105804
335,5345475,1466105804,duel,623240,offensive_duel,true,true,,,false,,1466105769
335,5345475,1466105810,duel,0,defensive_duel,,,true,true,false,,1466107854
335,5345475,1466107854,duel,69374,offensive_duel,false,false,,,false,,1466105810
335,5345475,1466105819,duel,239006,dribble,false,false,,,true,left,1466105774
335,5345475,1466105774,duel,363625,defensive_duel,,,true,true,true,right,1466105819
335,5345475,1466105775,duel,363625,offensive_duel,true,true,,,false,,1466105822
335,5345475,1466105822,duel,239006,defensive_duel,,,false,false,false,,1466105775
335,5345475,1466105836,duel,0,defensive_duel,,,true,true,false,,1466107855
335,5345475,1466107855,duel,412012,offensive_duel,false,false,,,false,,1466105836
335,5345475,1466105858,duel,0,defensive_duel,,,true,true,false,,1466107858
335,5345475,1466107858,duel,363625,offensive_duel,false,false,,,false,,1466105858
335,5345475,1466105875,duel,552464,dribble,true,true,,,true,left,1466105807
335,5345475,1466105807,duel,363625,defensive_duel,,,false,false,true,right,1466105875
335,5345475,1466105811,duel,0,defensive_duel,,,true,true,false,,1466107859
335,5345475,1466107859,duel,56297,offensive_duel,false,false,,,false,,1466105811
335,5345475,1466105815,duel,514807,offensive_duel,true,true,,,false,,1466105884
335,5345475,1466105884,duel,552464,defensive_duel,,,false,false,false,,1466105815
335,5345475,1466105897,duel,536823,offensive_duel,true,true,,,false,,1466105826
335,5345475,1466105826,duel,69374,defensive_duel,,,false,false,false,,1466105897
335,5345475,1466105941,duel,552464,offensive_duel,false,false,,,false,,1466105876
335,5345475,1466105876,duel,363625,defensive_duel,,,true,false,false,,1466105941
335,5345475,1466105877,duel,363625,defensive_duel,,,true,true,false,,1466105942
335,5345475,1466105942,duel,605625,offensive_duel,false,false,,,false,,1466105877
335,5345475,1466105933,duel,513075,offensive_duel,true,false,,,false,,1466105965
335,5345475,1466105965,duel,492788,defensive_duel,,,true,false,false,,1466105933
335,5466040,2118193131,duel,628964,defensive_duel,,,true,false,false,,2118194286
335,5466040,2118194286,duel,578585,offensive_duel,false,false,,,false,,2118193131
335,5466040,2118193133,duel,628964,offensive_duel,true,false,,,false,,2118194290
335,5466040,2118194290,duel,449421,defensive_duel,,,true,false,false,,2118193133
335,5466040,2118193201,duel,628964,defensive_duel,,,true,false,false,,2118194338
335,5466040,2118194338,duel,449421,offensive_duel,true,false,,,false,,2118193201
335,5466040,2118193207,duel,334043,offensive_duel,true,false,,,false,,2118194343
335,5466040,2118194343,duel,578585,defensive_duel,,,true,false,false,,2118193207
335,5466040,2118193229,duel,0,defensive_duel,,,true,false,false,right,2118197159
335,5466040,2118197159,duel,444298,dribble,true,false,,,false,left,2118193229
335,5466040,2118193240,duel,658561,dribble,true,true,,,false,left,2118194361
335,5466040,2118194361,duel,578585,defensive_duel,,,false,false,false,right,2118193240
335,5466040,2118193271,duel,268785,offensive_duel,true,false,,,false,,2118194402
335,5466040,2118194402,duel,578585,defensive_duel,,,true,false,false,,2118193271
335,5466040,2118193323,duel,281248,dribble,false,false,,,true,left,2118194459
335,5466040,2118194459,duel,523395,defensive_duel,,,true,true,true,right,2118193323
335,5466040,2118193326,duel,628964,defensive_duel,,,true,true,false,,2118194474
335,5466040,2118194474,duel,578585,offensive_duel,false,false,,,false,,2118193326
335,5466040,2118193328,duel,628964,offensive_duel,true,false,,,false,,2118194477
335,5466040,2118194477,duel,449421,defensive_duel,,,true,false,false,,2118193328
335,5466040,2118193344,duel,514807,defensive_duel,,,true,false,false,,2118194487
335,5466040,2118194487,duel,631559,offensive_duel,true,false,,,false,,2118193344
335,5466040,2118193352,duel,510447,offensive_duel,false,false,,,false,,2118194494
335,5466040,2118194494,duel,638476,defensive_duel,,,true,false,false,,2118193352
335,5466040,2118193358,duel,562633,dribble,true,true,,,true,left,2118194496
335,5466040,2118194496,duel,638476,defensive_duel,,,false,false,true,right,2118193358
335,5466040,2118193368,duel,334043,defensive_duel,,,true,false,true,right,2118194537
335,5466040,2118194537,duel,578585,dribble,false,false,,,true,left,2118193368
335,5466040,2118193369,duel,334043,defensive_duel,,,true,false,true,left,2118194539
335,5466040,2118194539,duel,449421,dribble,false,false,,,true,right,2118193369
335,5466040,2118193412,duel,658561,defensive_duel,,,true,false,false,,2118194567
335,5466040,2118194567,duel,578585,offensive_duel,true,false,,,false,,2118193412
335,5466040,2118193430,duel,514807,defensive_duel,,,true,false,false,right,2118194602
335,5466040,2118194602,duel,444298,dribble,true,false,,,false,left,2118193430
335,5466040,2118193437,duel,628964,defensive_duel,,,false,false,true,left,2118194605
335,5466040,2118194605,duel,449421,dribble,true,true,,,true,right,2118193437
335,5466040,2118193445,duel,514807,defensive_duel,,,true,false,false,right,2118194619
335,5466040,2118194619,duel,444298,dribble,true,false,,,false,left,2118193445
335,5466040,2118193457,duel,372289,dribble,false,false,,,true,left,2118194625
335,5466040,2118194625,duel,523395,defensive_duel,,,true,false,true,right,2118193457
335,5466040,2118193495,duel,628964,offensive_duel,false,false,,,false,,2118194662
335,5466040,2118194662,duel,578585,defensive_duel,,,true,true,false,,2118193495
335,5466040,2118193499,duel,510447,defensive_duel,,,false,false,false,left,2118194670
335,5466040,2118194670,duel,638476,dribble,true,true,,,false,right,2118193499
335,5466040,2118193521,duel,562633,defensive_duel,,,true,false,false,,2118194714
335,5466040,2118194714,duel,497351,offensive_duel,true,false,,,false,,2118193521
335,5466040,2118193527,duel,562633,defensive_duel,,,false,false,false,,2118194755
335,5466040,2118194755,duel,638476,offensive_duel,true,true,,,false,,2118193527
335,5466040,2118193534,duel,514807,defensive_duel,,,false,false,false,left,2118194769
335,5466040,2118194769,duel,631559,dribble,true,true,,,false,right,2118193534
335,5466040,2118193552,duel,658561,defensive_duel,,,false,false,false,,2118194801
335,5466040,2118194801,duel,449421,offensive_duel,true,true,,,false,,2118193552
335,5466040,2118193553,duel,658561,defensive_duel,,,false,false,true,left,2118194803
335,5466040,2118194803,duel,399607,dribble,true,true,,,true,right,2118193553
335,5466040,2118193611,duel,334043,dribble,true,true,,,true,right,2118194848
335,5466040,2118194848,duel,578585,defensive_duel,,,false,false,true,left,2118193611
335,5466040,2118193616,duel,372289,offensive_duel,true,false,,,false,,2118194850
335,5466040,2118194850,duel,638476,defensive_duel,,,true,false,false,,2118193616
335,5466040,2118193635,duel,628964,offensive_duel,true,false,,,false,,2118194865
335,5466040,2118194865,duel,638476,defensive_duel,,,true,false,false,,2118193635
335,5466040,2118193641,duel,268785,offensive_duel,true,false,,,false,,2118194868
335,5466040,2118194868,duel,519618,defensive_duel,,,true,false,false,,2118193641
335,5466040,2118193649,duel,281248,offensive_duel,false,false,,,false,,2118194873
335,5466040,2118194873,duel,523395,defensive_duel,,,true,false,false,,2118193649
335,5466040,2118193651,duel,510447,offensive_duel,false,false,,,false,,2118194879
335,5466040,2118194879,duel,523395,defensive_duel,,,true,false,false,,2118193651
335,5466040,2118193653,duel,514807,defensive_duel,,,false,false,false,,2118194886
335,5466040,2118194886,duel,631559,offensive_duel,true,true,,,false,,2118193653
335,5466040,2118193659,duel,514807,defensive_duel,,,true,true,false,,2118194902
335,5466040,2118194902,duel,631559,offensive_duel,false,false,,,false,,2118193659
335,5466040,2118193672,duel,628964,defensive_duel,,,false,false,false,right,2118194932
335,5466040,2118194932,duel,449421,dribble,true,true,,,false,left,2118193672
335,5466040,2118193679,duel,372289,offensive_duel,true,false,,,false,,2118194939
335,5466040,2118194939,duel,523395,defensive_duel,,,true,false,false,,2118193679
335,5466040,2118193682,duel,268785,offensive_duel,true,true,,,false,,2118194941
335,5466040,2118194941,duel,519618,defensive_duel,,,false,false,false,,2118193682
335,5466040,2118193729,duel,334043,offensive_duel,true,true,,,false,,2118194960
335,5466040,2118194960,duel,578585,defensive_duel,,,false,false,false,,2118193729
335,5466040,2118193751,duel,658561,offensive_duel,true,true,,,false,,2118194971
335,5466040,2118194971,duel,497351,defensive_duel,,,false,false,false,,2118193751
335,5466040,2118193759,duel,268785,dribble,true,true,,,false,right,2118194978
335,5466040,2118194978,duel,578585,defensive_duel,,,false,false,false,left,2118193759
335,5466040,2118193770,duel,334043,defensive_duel,,,true,false,false,,2118194987
335,5466040,2118194987,duel,519618,offensive_duel,true,false,,,false,,2118193770
335,5466040,2118193798,duel,268785,defensive_duel,,,true,false,false,,2118195001
335,5466040,2118195001,duel,578585,offensive_duel,true,false,,,false,,2118193798
335,5466040,2118193808,duel,628964,dribble,true,true,,,false,left,2118195013
335,5466040,2118195013,duel,578585,defensive_duel,,,false,false,false,right,2118193808
335,5466040,2118193829,duel,562633,offensive_duel,true,true,,,false,,2118195040
335,5466040,2118195040,duel,638476,defensive_duel,,,false,false,false,,2118193829
335,5466040,2118193830,duel,281248,dribble,true,false,,,false,left,2118195043
335,5466040,2118195043,duel,638476,defensive_duel,,,true,false,false,right,2118193830
335,5466040,2118193834,duel,514807,offensive_duel,true,true,,,false,,2118195058
335,5466040,2118195058,duel,497351,defensive_duel,,,false,false,false,,2118193834
335,5466040,2118193840,duel,514807,offensive_duel,true,false,,,false,,2118195062
335,5466040,2118195062,duel,631559,defensive_duel,,,true,false,false,,2118193840
335,5466040,2118193861,duel,372289,dribble,false,false,,,false,left,2118195075
335,5466040,2118195075,duel,523395,defensive_duel,,,true,true,false,right,2118193861
335,5466040,2118193863,duel,334043,defensive_duel,,,true,false,false,,2118195077
335,5466040,2118195077,duel,638476,offensive_duel,true,false,,,false,,2118193863
335,5466040,2118193874,duel,514807,defensive_duel,,,false,false,false,,2118195081
335,5466040,2118195081,duel,504384,offensive_duel,true,true,,,false,,2118193874
335,5466040,2118193869,duel,514807,defensive_duel,,,false,false,false,,2118195083
335,5466040,2118195083,duel,497351,offensive_duel,true,true,,,false,,2118193869
335,5466040,2118193882,duel,514807,defensive_duel,,,false,false,false,right,2118195085
335,5466040,2118195085,duel,399607,dribble,true,true,,,false,left,2118193882
335,5466040,2118193911,duel,372289,offensive_duel,true,false,,,false,,2118195113
335,5466040,2118195113,duel,523395,defensive_duel,,,true,false,false,,2118193911
335,5466040,2118193927,duel,628964,dribble,true,true,,,true,left,2118195114
335,5466040,2118195114,duel,578585,defensive_duel,,,false,false,true,right,2118193927
335,5466040,2118195121,duel,0,defensive_duel,,,true,false,false,,2118197160
335,5466040,2118197160,duel,372289,offensive_duel,true,false,,,false,,2118195121
335,5466040,2118193933,duel,281248,dribble,false,false,,,false,left,2118195123
335,5466040,2118195123,duel,523395,defensive_duel,,,true,true,false,right,2118193933
335,5466040,2118193939,duel,562633,defensive_duel,,,true,true,false,,2118195129
335,5466040,2118195129,duel,638476,offensive_duel,false,false,,,false,,2118193939
335,5466040,2118193946,duel,658561,dribble,true,true,,,false,right,2118195132
335,5466040,2118195132,duel,449421,defensive_duel,,,false,false,false,left,2118193946
335,5466040,2118193947,duel,628964,dribble,true,true,,,false,right,2118195134
335,5466040,2118195134,duel,449421,defensive_duel,,,false,false,false,left,2118193947
335,5466040,2118195142,duel,0,offensive_duel,true,false,,,false,,2118197161
335,5466040,2118197161,duel,658561,defensive_duel,,,true,true,false,,2118195142
335,5466040,2118193952,duel,658561,offensive_duel,false,false,,,false,,2118195145
335,5466040,2118195145,duel,578585,defensive_duel,,,true,true,false,,2118193952
335,5466040,2118193955,duel,658561,defensive_duel,,,false,false,false,,2118195147
335,5466040,2118195147,duel,578585,offensive_duel,true,true,,,false,,2118193955
335,5466040,2118193968,duel,514807,offensive_duel,true,true,,,false,,2118195157
335,5466040,2118195157,duel,497351,defensive_duel,,,false,false,false,,2118193968
335,5466040,2118194019,duel,514807,defensive_duel,,,true,false,false,,2118195180
335,5466040,2118195180,duel,504384,offensive_duel,false,false,,,false,,2118194019
335,5466040,2118194031,duel,562633,offensive_duel,true,false,,,false,,2118195187
335,5466040,2118195187,duel,444298,defensive_duel,,,true,false,false,,2118194031
335,5466040,2118194038,duel,628964,dribble,true,true,,,false,right,2118195188
335,5466040,2118195188,duel,578585,defensive_duel,,,false,false,false,left,2118194038
335,5466040,2118194150,duel,628964,dribble,true,true,,,false,right,2118195267
335,5466040,2118195267,duel,519618,defensive_duel,,,false,false,false,left,2118194150
335,5466040,2118194154,duel,268785,defensive_duel,,,false,false,true,right,2118195269
335,5466040,2118195269,duel,449421,dribble,true,true,,,true,left,2118194154
335,5466040,2118195277,duel,0,offensive_duel,true,true,,,false,,2118197163
335,5466040,2118197163,duel,658561,defensive_duel,,,false,false,false,,2118195277
335,5466040,2118194175,duel,54485,offensive_duel,true,false,,,false,,2118195289
335,5466040,2118195289,duel,444298,defensive_duel,,,true,false,false,,2118194175
335,5466040,2118193117,duel,519618,dribble,false,false,,,false,left,2118194280
335,5466040,2118193118,duel,0,dribble,true,true,,,true,left,2118197164
335,5466040,2118194280,duel,658561,defensive_duel,,,true,false,false,right,2118193117
335,5466040,2118197164,duel,334043,defensive_duel,,,false,false,true,right,2118193118
335,5466040,2118193186,duel,523395,offensive_duel,true,true,,,false,,2118194315
335,5466040,2118194315,duel,334043,defensive_duel,,,false,false,false,,2118193186
335,5466040,2118193208,duel,523395,defensive_duel,,,false,false,false,,2118194327
335,5466040,2118194327,duel,268785,offensive_duel,true,true,,,false,,2118193208
335,5466040,2118193211,duel,578585,defensive_duel,,,false,false,true,left,2118194334
335,5466040,2118194334,duel,240050,dribble,true,true,,,true,right,2118193211
